appid,Topic 1,Topic 2,Topic 3,Topic 4,Topic 9,Topic 10,Topic 11,Topic 12,Topic 18,Topic 21,Topic 23,Topic 25,Topic 26,Topic 29,Topic 31,Topic 32,Topic 33,Topic 34,Topic 36,Topic 38,Topic 40,Topic 41,Topic 44,Topic 46,Topic 49,Topic 5,Topic 6,Topic 7,Topic 8,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 19,Topic 20,Topic 22,Topic 24,Topic 27,Topic 28,Topic 30,Topic 35,Topic 37,Topic 39,Topic 42,Topic 43,Topic 45,Topic 47,Topic 48,Topic 50,award,area,ownership,scale
501998045,0.009259259,0.00462963,0.00462963,0.009259259,0.00462963,0.00462963,0.00462963,0.00462963,0.013888889,0.00462963,0.00462963,0.00462963,0.00462963,0.00462963,0.018518519,0.009259259,0.00462963,0.013888889,0.00462963,0.00462963,0.00462963,0.00462963,0.00462963,0.018518519,0.009259259,0.00462963,0.00462963,0.023148148,0.00462963,0.013888889,0.00462963,0.240740741,0.00462963,0.00462963,0.013888889,0.009259259,0.00462963,0.00462963,0.00462963,0.009259259,0.023148148,0.00462963,0.347222222,0.00462963,0.027777778,0.00462963,0.00462963,0.009259259,0.037037037,0.00462963,0,3,3,1
501998046,0.002070393,0.002070393,0.002070393,0.00621118,0.002070393,0.002070393,0.002070393,0.002070393,0.004140787,0.002070393,0.00621118,0.00621118,0.002070393,0.002070393,0.002070393,0.002070393,0.002070393,0.002070393,0.002070393,0.004140787,0.002070393,0.002070393,0.004140787,0.004140787,0.00621118,0.002070393,0.004140787,0.389233954,0.004140787,0.031055901,0.008281573,0.057971014,0.008281573,0.010351967,0.00621118,0.002070393,0.002070393,0.004140787,0.002070393,0.002070393,0.020703934,0.002070393,0.066252588,0.002070393,0.275362319,0.002070393,0.002070393,0.014492754,0.002070393,0.002070393,0,4,2,1
501998047,0.019047619,0.004761905,0.00952381,0.004761905,0.004761905,0.004761905,0.004761905,0.023809524,0.004761905,0.038095238,0.004761905,0.014285714,0.014285714,0.09047619,0.004761905,0.014285714,0.004761905,0.004761905,0.004761905,0.004761905,0.014285714,0.004761905,0.004761905,0.004761905,0.042857143,0.004761905,0.004761905,0.00952381,0.004761905,0.004761905,0.004761905,0.452380952,0.004761905,0.004761905,0.00952381,0.00952381,0.004761905,0.004761905,0.004761905,0.019047619,0.023809524,0.004761905,0.004761905,0.004761905,0.014285714,0.00952381,0.00952381,0.014285714,0.004761905,0.00952381,0,2,1,1
501998048,0.002183406,0.002183406,0.004366812,0.002183406,0.002183406,0.006550218,0.004366812,0.008733624,0.019650655,0.002183406,0.002183406,0.002183406,0.004366812,0.002183406,0.002183406,0.587336245,0.002183406,0.002183406,0.002183406,0.002183406,0.002183406,0.002183406,0.004366812,0.006550218,0.006550218,0.002183406,0.004366812,0.002183406,0.004366812,0.002183406,0.002183406,0.120087336,0.002183406,0.002183406,0.002183406,0.002183406,0.004366812,0.002183406,0.002183406,0.004366812,0.11790393,0.002183406,0.002183406,0.004366812,0.015283843,0.002183406,0.002183406,0.002183406,0.004366812,0.002183406,0,2,2,2
602000001,0.00913242,0.002283105,0.068493151,0.002283105,0.002283105,0.002283105,0.00913242,0.011415525,0.002283105,0.002283105,0.00913242,0.002283105,0.00456621,0.00456621,0.002283105,0.002283105,0.002283105,0.002283105,0.01369863,0.00913242,0.063926941,0.011415525,0.00456621,0.002283105,0.00456621,0.230593607,0.073059361,0.011415525,0.01826484,0.029680365,0.082191781,0.01826484,0.002283105,0.00456621,0.01369863,0.002283105,0.006849315,0.006849315,0.00913242,0.04109589,0.015981735,0.03652968,0.002283105,0.070776256,0.002283105,0.01826484,0.0456621,0.002283105,0.002283105,0.002283105,1,3,2,1
602000002,0.003603604,0.001801802,0.001801802,0.432432432,0.001801802,0.001801802,0.001801802,0.001801802,0.001801802,0.009009009,0.001801802,0.001801802,0.003603604,0.001801802,0.012612613,0.001801802,0.001801802,0.001801802,0.005405405,0.001801802,0.001801802,0.001801802,0.001801802,0.001801802,0.005405405,0.001801802,0.001801802,0.001801802,0.003603604,0.216216216,0.003603604,0.003603604,0.001801802,0.003603604,0.001801802,0.001801802,0.001801802,0.001801802,0.001801802,0.027027027,0.001801802,0.003603604,0.005405405,0.027027027,0.003603604,0.005405405,0.163963964,0.007207207,0.001801802,0.001801802,0,3,2,1
602000003,0.003039514,0.003039514,0.006079027,0.003039514,0.003039514,0.006079027,0.060790274,0.006079027,0.003039514,0.006079027,0.003039514,0.003039514,0.003039514,0.003039514,0.003039514,0.003039514,0.003039514,0.006079027,0.003039514,0.003039514,0.003039514,0.006079027,0.170212766,0.003039514,0.003039514,0.003039514,0.009118541,0.003039514,0.003039514,0.003039514,0.559270517,0.003039514,0.015197568,0.003039514,0.006079027,0.003039514,0.003039514,0.003039514,0.006079027,0.006079027,0.006079027,0.006079027,0.009118541,0.003039514,0.003039514,0.003039514,0.003039514,0.006079027,0.009118541,0.003039514,0,3,2,1
602000004,0.002267574,0.006802721,0.004535147,0.002267574,0.002267574,0.002267574,0.009070295,0.004535147,0.002267574,0.013605442,0.002267574,0.002267574,0.52154195,0.002267574,0.002267574,0.002267574,0.002267574,0.002267574,0.006802721,0.002267574,0.002267574,0.002267574,0.002267574,0.009070295,0.004535147,0.002267574,0.002267574,0.002267574,0.004535147,0.12244898,0.136054422,0.022675737,0.002267574,0.002267574,0.002267574,0.002267574,0.002267574,0.002267574,0.01814059,0.011337868,0.011337868,0.002267574,0.002267574,0.006802721,0.002267574,0.004535147,0.004535147,0.002267574,0.009070295,0.002267574,0,5,2,1
602000005,0.003937008,0.007874016,0.007874016,0.011811024,0.003937008,0.015748031,0.015748031,0.003937008,0.003937008,0.003937008,0.003937008,0.011811024,0.003937008,0.003937008,0.023622047,0.003937008,0.007874016,0.003937008,0.015748031,0.003937008,0.003937008,0.007874016,0.003937008,0.003937008,0.007874016,0.003937008,0.039370079,0.149606299,0.015748031,0.003937008,0.031496063,0.007874016,0.003937008,0.007874016,0.279527559,0.003937008,0.003937008,0.023622047,0.011811024,0.047244094,0.003937008,0.007874016,0.003937008,0.015748031,0.007874016,0.007874016,0.011811024,0.011811024,0.094488189,0.011811024,0,7,4,2
602000006,0.002309469,0.002309469,0.002309469,0.002309469,0.002309469,0.009237875,0.002309469,0.002309469,0.004618938,0.002309469,0.006928406,0.002309469,0.002309469,0.006928406,0.002309469,0.004618938,0.002309469,0.002309469,0.605080831,0.002309469,0.004618938,0.011547344,0.002309469,0.004618938,0.002309469,0.018475751,0.002309469,0.002309469,0.002309469,0.002309469,0.009237875,0.041570439,0.002309469,0.002309469,0.002309469,0.002309469,0.004618938,0.002309469,0.016166282,0.004618938,0.013856813,0.002309469,0.004618938,0.076212471,0.002309469,0.002309469,0.002309469,0.002309469,0.073903002,0.009237875,1,1,4,2
602000007,0.002008032,0.010040161,0.004016064,0.002008032,0.736947791,0.014056225,0.002008032,0.002008032,0.002008032,0.002008032,0.002008032,0.006024096,0.012048193,0.006024096,0.004016064,0.002008032,0.002008032,0.002008032,0.004016064,0.002008032,0.002008032,0.002008032,0.002008032,0.004016064,0.002008032,0.004016064,0.006024096,0.002008032,0.002008032,0.002008032,0.002008032,0.020080321,0.010040161,0.012048193,0.002008032,0.002008032,0.006024096,0.002008032,0.014056225,0.004016064,0.004016064,0.008032129,0.010040161,0.006024096,0.004016064,0.006024096,0.018072289,0.002008032,0.002008032,0.018072289,1,3,1,1
602000008,0.025210084,0.00280112,0.00280112,0.00280112,0.00280112,0.00280112,0.005602241,0.00280112,0.00280112,0.005602241,0.00280112,0.00280112,0.00280112,0.036414566,0.00280112,0.00280112,0.00280112,0.00280112,0.00280112,0.00280112,0.00280112,0.00280112,0.00280112,0.00280112,0.00280112,0.00280112,0.00280112,0.00280112,0.011204482,0.056022409,0.011204482,0.00280112,0.00280112,0.00280112,0.005602241,0.00280112,0.00280112,0.00280112,0.00280112,0.011204482,0.00280112,0.011204482,0.00280112,0.00280112,0.075630252,0.005602241,0.633053221,0.005602241,0.00280112,0.00280112,1,5,2,1
602000009,0.002247191,0.002247191,0.002247191,0.004494382,0.006741573,0.004494382,0.004494382,0.447191011,0.002247191,0.006741573,0.002247191,0.002247191,0.006741573,0.051685393,0.002247191,0.002247191,0.002247191,0.004494382,0.006741573,0.006741573,0.002247191,0.004494382,0.020224719,0.002247191,0.002247191,0.002247191,0.188764045,0.002247191,0.02247191,0.002247191,0.008988764,0.017977528,0.002247191,0.004494382,0.002247191,0.006741573,0.004494382,0.002247191,0.006741573,0.006741573,0.011235955,0.002247191,0.006741573,0.011235955,0.002247191,0.006741573,0.006741573,0.017977528,0.002247191,0.049438202,1,6,1,1
602000010,0.021321962,0.002132196,0.004264392,0.004264392,0.002132196,0.014925373,0.002132196,0.002132196,0.002132196,0.004264392,0.002132196,0.004264392,0.057569296,0.006396588,0.008528785,0.002132196,0.008528785,0.002132196,0.006396588,0.44989339,0.002132196,0.002132196,0.006396588,0.002132196,0.002132196,0.014925373,0.006396588,0.006396588,0.010660981,0.074626866,0.008528785,0.002132196,0.006396588,0.002132196,0.004264392,0.004264392,0.002132196,0.002132196,0.002132196,0.014925373,0.002132196,0.002132196,0.008528785,0.002132196,0.031982942,0.014925373,0.059701493,0.085287846,0.002132196,0.006396588,0,2,2,1
602000011,0.003058104,0.003058104,0.003058104,0.003058104,0.003058104,0.051987768,0.003058104,0.006116208,0.003058104,0.009174312,0.006116208,0.003058104,0.003058104,0.003058104,0.03058104,0.009174312,0.009174312,0.003058104,0.006116208,0.006116208,0.006116208,0.006116208,0.003058104,0.006116208,0.006116208,0.006116208,0.018348624,0.006116208,0.006116208,0.009174312,0.003058104,0.064220183,0.003058104,0.009174312,0.003058104,0.006116208,0.097859327,0.021406728,0.009174312,0.01529052,0.006116208,0.01529052,0.033639144,0.021406728,0.039755352,0.003058104,0.113149847,0.012232416,0.278287462,0.003058104,0,1,2,1
602000012,0.002840909,0.002840909,0.005681818,0.002840909,0.275568182,0.002840909,0.019886364,0.011363636,0.002840909,0.002840909,0.002840909,0.005681818,0.002840909,0.426136364,0.002840909,0.002840909,0.002840909,0.002840909,0.002840909,0.005681818,0.002840909,0.002840909,0.002840909,0.002840909,0.019886364,0.005681818,0.005681818,0.002840909,0.002840909,0.005681818,0.039772727,0.005681818,0.028409091,0.002840909,0.002840909,0.002840909,0.002840909,0.011363636,0.005681818,0.005681818,0.002840909,0.002840909,0.005681818,0.002840909,0.002840909,0.002840909,0.002840909,0.002840909,0.017045455,0.008522727,0,3,1,2
602000013,0.011730205,0.002932551,0.002932551,0.002932551,0.002932551,0.076246334,0.002932551,0.002932551,0.002932551,0.002932551,0.002932551,0.002932551,0.002932551,0.002932551,0.002932551,0.002932551,0.002932551,0.002932551,0.04398827,0.002932551,0.005865103,0.011730205,0.005865103,0.008797654,0.002932551,0.014662757,0.06744868,0.04398827,0.011730205,0.114369501,0.164222874,0.079178886,0.002932551,0.041055718,0.026392962,0.002932551,0.002932551,0.002932551,0.005865103,0.005865103,0.002932551,0.008797654,0.026392962,0.020527859,0.020527859,0.002932551,0.058651026,0.014662757,0.035190616,0.005865103,0,3,2,1
602000014,0.004901961,0.039215686,0.007352941,0.00245098,0.259803922,0.007352941,0.017156863,0.00245098,0.004901961,0.004901961,0.017156863,0.041666667,0.007352941,0.00245098,0.004901961,0.00245098,0.00245098,0.00245098,0.00245098,0.007352941,0.004901961,0.00245098,0.004901961,0.00245098,0.004901961,0.00245098,0.147058824,0.00245098,0.019607843,0.00245098,0.00245098,0.009803922,0.029411765,0.004901961,0.009803922,0.00245098,0.009803922,0.036764706,0.00245098,0.019607843,0.004901961,0.046568627,0.083333333,0.00245098,0.012254902,0.00245098,0.058823529,0.00245098,0.009803922,0.014705882,0,5,1,1
602000015,0.004474273,0.002237136,0.013422819,0.004474273,0.013422819,0.583892617,0.002237136,0.026845638,0.006711409,0.002237136,0.002237136,0.004474273,0.002237136,0.008948546,0.002237136,0.002237136,0.004474273,0.002237136,0.002237136,0.008948546,0.002237136,0.002237136,0.002237136,0.002237136,0.002237136,0.008948546,0.008948546,0.002237136,0.002237136,0.013422819,0.002237136,0.067114094,0.002237136,0.011185682,0.091722595,0.002237136,0.002237136,0.002237136,0.026845638,0.002237136,0.004474273,0.002237136,0.002237136,0.002237136,0.002237136,0.002237136,0.015659955,0.002237136,0.004474273,0.004474273,0,2,2,1
602000016,0.003401361,0.003401361,0.003401361,0.003401361,0.006802721,0.023809524,0.010204082,0.010204082,0.003401361,0.010204082,0.003401361,0.003401361,0.003401361,0.006802721,0.003401361,0.003401361,0.003401361,0.003401361,0.003401361,0.568027211,0.003401361,0.003401361,0.010204082,0.003401361,0.003401361,0.003401361,0.054421769,0.003401361,0.003401361,0.006802721,0.006802721,0.017006803,0.010204082,0.017006803,0.010204082,0.003401361,0.003401361,0.017006803,0.010204082,0.003401361,0.003401361,0.013605442,0.010204082,0.017006803,0.030612245,0.003401361,0.006802721,0.010204082,0.027210884,0.003401361,0,2,2,1
602000017,0.009146341,0.00304878,0.00304878,0.006097561,0.00304878,0.143292683,0.00304878,0.00304878,0.00304878,0.00304878,0.006097561,0.00304878,0.00304878,0.00304878,0.009146341,0.390243902,0.018292683,0.00304878,0.012195122,0.00304878,0.006097561,0.006097561,0.00304878,0.00304878,0.009146341,0.00304878,0.012195122,0.00304878,0.006097561,0.00304878,0.00304878,0.00304878,0.073170732,0.012195122,0.00304878,0.00304878,0.00304878,0.030487805,0.006097561,0.009146341,0.00304878,0.097560976,0.006097561,0.021341463,0.006097561,0.006097561,0.015243902,0.00304878,0.006097561,0.00304878,0,1,2,2
602000018,0.002967359,0.002967359,0.005934718,0.002967359,0.005934718,0.017804154,0.49851632,0.023738872,0.002967359,0.002967359,0.002967359,0.002967359,0.002967359,0.005934718,0.014836795,0.002967359,0.005934718,0.002967359,0.005934718,0.002967359,0.002967359,0.014836795,0.002967359,0.005934718,0.002967359,0.005934718,0.03264095,0.011869436,0.005934718,0.083086053,0.020771513,0.002967359,0.002967359,0.008902077,0.017804154,0.002967359,0.005934718,0.002967359,0.002967359,0.002967359,0.002967359,0.038575668,0.023738872,0.011869436,0.020771513,0.002967359,0.011869436,0.020771513,0.005934718,0.002967359,0,3,2,1
602000019,0.002398082,0.004796163,0.002398082,0.002398082,0.002398082,0.002398082,0.376498801,0.011990408,0.002398082,0.004796163,0.004796163,0.004796163,0.004796163,0.026378897,0.007194245,0.004796163,0.004796163,0.002398082,0.004796163,0.002398082,0.002398082,0.007194245,0.016786571,0.011990408,0.002398082,0.026378897,0.074340528,0.002398082,0.002398082,0.004796163,0.016786571,0.040767386,0.002398082,0.004796163,0.004796163,0.004796163,0.002398082,0.014388489,0.002398082,0.007194245,0.002398082,0.002398082,0.177458034,0.002398082,0.016786571,0.004796163,0.002398082,0.009592326,0.016786571,0.033573141,0,4,2,1
602000020,0.027548209,0.005509642,0.002754821,0.008264463,0.008264463,0.066115702,0.002754821,0.019283747,0.002754821,0.008264463,0.005509642,0.008264463,0.008264463,0.002754821,0.002754821,0.005509642,0.002754821,0.016528926,0.002754821,0.005509642,0.002754821,0.038567493,0.022038567,0.002754821,0.002754821,0.005509642,0.280991736,0.002754821,0.016528926,0.104683196,0.002754821,0.002754821,0.002754821,0.066115702,0.035812672,0.002754821,0.011019284,0.008264463,0.013774105,0.074380165,0.002754821,0.016528926,0.002754821,0.013774105,0.019283747,0.008264463,0.002754821,0.008264463,0.011019284,0.002754821,1,4,2,1
602000021,0.003436426,0.001718213,0.001718213,0.001718213,0.001718213,0.013745704,0.001718213,0.001718213,0.003436426,0.001718213,0.690721649,0.001718213,0.001718213,0.003436426,0.003436426,0.056701031,0.003436426,0.001718213,0.003436426,0.001718213,0.003436426,0.001718213,0.001718213,0.003436426,0.001718213,0.001718213,0.015463918,0.001718213,0.003436426,0.010309278,0.001718213,0.008591065,0.027491409,0.005154639,0.003436426,0.001718213,0.003436426,0.003436426,0.001718213,0.001718213,0.001718213,0.001718213,0.058419244,0.001718213,0.020618557,0.001718213,0.001718213,0.001718213,0.003436426,0.003436426,0,3,3,1
602000022,0.003436426,0.003436426,0.003436426,0.003436426,0.003436426,0.068728522,0.003436426,0.020618557,0.003436426,0.003436426,0.003436426,0.003436426,0.013745704,0.003436426,0.013745704,0.006872852,0.092783505,0.013745704,0.037800687,0.003436426,0.006872852,0.010309278,0.010309278,0.006872852,0.003436426,0.003436426,0.360824742,0.017182131,0.003436426,0.006872852,0.017182131,0.020618557,0.006872852,0.027491409,0.006872852,0.003436426,0.006872852,0.003436426,0.006872852,0.003436426,0.003436426,0.006872852,0.020618557,0.020618557,0.006872852,0.003436426,0.003436426,0.006872852,0.068728522,0.017182131,0,2,1,1
602000023,0.025862069,0.002873563,0.005747126,0.054597701,0.002873563,0.002873563,0.005747126,0.005747126,0.002873563,0.00862069,0.002873563,0.002873563,0.017241379,0.011494253,0.002873563,0.002873563,0.002873563,0.002873563,0.002873563,0.002873563,0.002873563,0.002873563,0.005747126,0.002873563,0.002873563,0.002873563,0.054597701,0.066091954,0.048850575,0.031609195,0.014367816,0.002873563,0.002873563,0.002873563,0.011494253,0.00862069,0.005747126,0.002873563,0.017241379,0.002873563,0.002873563,0.002873563,0.00862069,0.017241379,0.120689655,0.00862069,0.364942529,0.002873563,0.005747126,0.002873563,1,2,2,1
602000024,0.002347418,0.002347418,0.002347418,0.042253521,0.002347418,0.004694836,0.002347418,0.014084507,0.002347418,0.002347418,0.004694836,0.002347418,0.004694836,0.002347418,0.007042254,0.004694836,0.002347418,0.002347418,0.004694836,0.002347418,0.002347418,0.002347418,0.004694836,0.002347418,0.002347418,0.002347418,0.002347418,0.004694836,0.002347418,0.05399061,0.002347418,0.002347418,0.028169014,0.002347418,0.011737089,0.490610329,0.002347418,0.049295775,0.002347418,0.002347418,0.002347418,0.014084507,0.002347418,0.007042254,0.011737089,0.004694836,0.161971831,0.002347418,0.002347418,0.002347418,0,3,2,1
602000025,0.003565062,0.001782531,0.001782531,0.001782531,0.001782531,0.001782531,0.001782531,0.001782531,0.001782531,0.016042781,0.001782531,0.003565062,0.005347594,0.001782531,0.003565062,0.001782531,0.001782531,0.001782531,0.001782531,0.001782531,0.001782531,0.039215686,0.001782531,0.001782531,0.001782531,0.001782531,0.001782531,0.001782531,0.010695187,0.081996435,0.001782531,0.032085561,0.001782531,0.001782531,0.001782531,0.003565062,0.001782531,0.001782531,0.001782531,0.008912656,0.003565062,0.005347594,0.001782531,0.001782531,0.696969697,0.005347594,0.003565062,0.017825312,0.001782531,0.001782531,0,5,2,1
602000026,0.00204499,0.00204499,0.00204499,0.008179959,0.00204499,0.051124744,0.00408998,0.00204499,0.00204499,0.00408998,0.00204499,0.00204499,0.00408998,0.00204499,0.00204499,0.00204499,0.00408998,0.00204499,0.00204499,0.00204499,0.00204499,0.00204499,0.00204499,0.00204499,0.00204499,0.00204499,0.00204499,0.685071575,0.00204499,0.00408998,0.075664622,0.012269939,0.00204499,0.022494888,0.00408998,0.00408998,0.00204499,0.00204499,0.034764826,0.00204499,0.00204499,0.00204499,0.00204499,0.00204499,0.00204499,0.00204499,0.00204499,0.010224949,0.00204499,0.00204499,0,1,2,2
602000027,0.00273224,0.008196721,0.00273224,0.00273224,0.00273224,0.008196721,0.00273224,0.00273224,0.00273224,0.005464481,0.010928962,0.00273224,0.00273224,0.00273224,0.00273224,0.005464481,0.00273224,0.00273224,0.098360656,0.032786885,0.00273224,0.00273224,0.00273224,0.024590164,0.035519126,0.00273224,0.092896175,0.049180328,0.008196721,0.00273224,0.019125683,0.032786885,0.00273224,0.016393443,0.005464481,0.043715847,0.005464481,0.00273224,0.005464481,0.00273224,0.013661202,0.00273224,0.040983607,0.013661202,0.019125683,0.00273224,0.00273224,0.008196721,0.306010929,0.024590164,1,3,2,1
